,ra,dec,infobits,field,ccdid,qid,rcid,fid,filtercode,pid,nid,expid,itid,imgtype,imgtypecode,obsdate,obsjd,exptime,filefracday,seeing,airmass,moonillf,moonesb,maglimit,crpix1,crpix2,crval1,crval2,cd11,cd12,cd21,cd22,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,ipac_pub_date,ipac_gid
490,212.77662903,8.44923817,0,529,4,4,15,1,zg,1575353131515,1575,157535313,1,object,o,2021-04-25 08:28:31.798+00,2459329.8531366,30,20210425353137,1.97432005,1.08500004,0.95224601,0,19.5415993,1536.5,1540.5,212.7765841906,8.449253895999,-0.0002812178074441,1.657551792351e-06,-1.751757420969e-06,-0.0002812717788944,213.21121576,8.88479575,212.3368087,8.879434509999998,212.34294391,8.013214299999998,213.21521423,8.018476919999998,2021-06-30 00:00:00+00,1
491,211.88571804,10.35363573,0,529,8,3,30,1,zg,1575353133015,1575,157535313,1,object,o,2021-04-25 08:28:31.798+00,2459329.8531366,30,20210425353137,1.89926004,1.08500004,0.95224601,0,19.5811996,1536.5,1540.5,211.885726147,10.3536569842,-0.0002812385978633,3.367283851636e-06,-3.329691022621e-06,-0.0002811978166377,212.32027345,10.79168746,211.44078397,10.78119813,211.45267346,9.915327670000002,212.32948132,9.92548456,2021-06-30 00:00:00+00,1
492,212.77141286,9.3156009,0,529,4,1,12,1,zg,1575353131215,1575,157535313,1,object,o,2021-04-25 08:28:31.798+00,2459329.8531366,30,20210425353137,1.94983006,1.08500004,0.95224601,0,19.5869999,1536.5,1540.5,212.7713977284,9.315568143442,-0.0002812439157562,1.7322954547e-06,-1.724205432161e-06,-0.0002812366061632,213.20685903,9.75087651,212.33039757,9.74572623,212.3368153,8.87947737,213.21123019,8.88480577,2021-06-30 00:00:00+00,1
493,211.89582104,9.30912985,0,529,4,2,13,1,zg,1575353131315,1575,157535313,1,object,o,2021-04-25 08:28:31.798+00,2459329.8531366,30,20210425353137,1.93602002,1.08500004,0.95224601,0,19.5179005,1536.5,1540.5,211.8958295342,9.309108830807,-0.0002812257231373,2.38981422136e-06,-2.497442860252e-06,-0.0002812114521451,212.33037046,9.74570957,211.45399897,9.73785154,211.46237372,8.87197998,212.33677217,8.87949481,2021-06-30 00:00:00+00,1
494,214.65477192,12.28712864,0,529,11,4,43,1,zg,1575353134315,1575,157535313,1,object,o,2021-04-25 08:28:31.798+00,2459329.8531366,30,20210425353137,1.92140996,1.08500004,0.95224601,0,19.5930996,1536.5,1540.5,214.6547585221,12.2871456827,-0.0002813217133039,3.6068209032780004e-07,-3.886354292283e-07,-0.0002813205121545,215.09713997,12.7205966,214.21116239,12.71951495,214.21377905,11.85309306,215.09669405,11.85435151,2021-06-30 00:00:00+00,1
495,214.65071473,15.06688995,0,529,15,1,56,1,zg,1575353135615,1575,157535313,1,object,o,2021-04-25 08:28:31.798+00,2459329.8531366,30,20210425353137,1.99302006,1.08500004,0.95224601,0,19.6846008,1536.5,1540.5,214.6506820457,15.06688683609,-0.0002812616163311,1.017465211292e-06,-9.426518028728001e-07,-0.0002813270684168,215.09719323,15.5010795,214.20071541,15.49817484,214.20575891,14.63167537,215.09880167,14.63471701,2021-06-30 00:00:00+00,1
496,217.57465123,13.13749741,0,529,9,2,33,1,zg,1575353133315,1575,157535313,1,object,o,2021-04-25 08:28:31.798+00,2459329.8531366,30,20210425353137,1.95613003,1.08500004,0.95224601,0,19.6450005,1536.5,1540.5,217.5746748589,13.13746356876,-0.0002812650710251,-2.662402711089e-06,2.576634095166e-06,-0.0002812488982181,218.02326998,13.56622412,217.134655,13.57394616,217.1276906,12.7079288,218.0134124,12.69999368,2021-06-30 00:00:00+00,1
497,216.56950987,15.05853821,0,529,14,1,52,1,zg,1575353135215,1575,157535313,1,object,o,2021-04-25 08:28:31.798+00,2459329.8531366,30,20210425353137,1.97028995,1.08500004,0.95224601,0,19.6422005,1536.5,1540.5,216.56950722,15.05854036847,-0.0002812589715162,-2.576116564283e-06,2.577022749514e-06,-0.0002813328369166,217.02173226,15.48736035,216.12534719,15.49527763,216.11883246,14.62874676,217.01181882,14.62110257,2021-06-30 00:00:00+00,1
498,217.59656967,15.05283169,0,529,13,2,49,1,zg,1575353134915,1575,157535313,1,object,o,2021-04-25 08:28:31.798+00,2459329.8531366,30,20210425353137,1.98720002,1.08500004,0.95224601,0,19.6338997,1536.5,1540.5,217.5965833248,15.05282435385,-0.0002812261707464,-3.165814919089e-06,3.061980928027e-06,-0.0002812594015414,218.04977529,15.48072384,217.15362845,15.49013798,217.14514206,14.62391762,218.03801921,14.61466506,2021-06-30 00:00:00+00,1
499,216.5412844,11.23005148,0,529,6,1,20,1,zg,1575353132015,1575,157535313,1,object,o,2021-04-25 08:28:31.798+00,2459329.8531366,30,20210425353137,1.92300999,1.08500004,0.95224601,0,19.6033993,1536.5,1540.5,216.5412927287,11.23003998971,-0.000281308873871,-1.563231396302e-06,1.639019589015e-06,-0.0002813017098993,216.98477152,11.66024903,216.1025632,11.66535102,216.0989714,10.79891881,216.97856284,10.79405102,2021-06-30 00:00:00+00,1
500,278.32756161,61.5319631,0,826,5,2,17,1,zg,1575389981715,1575,157538998,1,object,o,2021-04-25 09:21:35.199+00,2459329.8899884,30,20210425389988,1.97321999,1.24899995,0.954154015,0,19.9631996,1536.5,1540.5,278.3276096837,61.53193826036,-0.0002803934810329,-2.295144343046e-05,2.29359612097e-05,-0.0002803765334277,279.31802245,61.92491837,277.48595492,61.99621718,277.36233525,61.13193288,279.14483091,61.06246834,2021-06-30 00:00:00+00,1
501,274.57730684,64.5882215,0,826,14,3,54,1,zg,1575389985415,1575,157538998,1,object,o,2021-04-25 09:21:35.199+00,2459329.8899884,30,20210425389988,1.94579995,1.24899995,0.954154015,0,19.9412994,1536.5,1540.5,274.577341517,64.5882494509,-0.0002811706329329,-7.385088900716999e-06,7.460737664393e-06,-0.0002811711703047,275.62675522,65.00628448,273.58136125,65.02938989,273.56056147,64.16327383,275.54147402,64.14076663,2021-06-30 00:00:00+00,1
502,276.58819997,64.55190081,0,826,14,4,55,1,zg,1575389985515,1575,157538998,1,object,o,2021-04-25 09:21:35.199+00,2459329.8899884,30,20210425389988,1.99123001,1.24899995,0.954154015,0,19.9995995,1536.5,1540.5,276.5882014301,64.55191502186,-0.0002808136358091,-1.631934950867e-05,1.624414464801e-05,-0.0002807945575992,277.66666361,64.95558282,275.62676056,65.0062911,275.54152407,64.14078013,277.51740795,64.09181739,2021-06-30 00:00:00+00,1
503,270.59822921,60.74504662,0,826,7,3,26,1,zg,1575389982615,1575,157538998,1,object,o,2021-04-25 09:21:35.199+00,2459329.8899884,30,20210425389988,1.96955001,1.24899995,0.954154015,0,19.9983006,1536.5,1540.5,270.5982497657,60.74507389062,-0.0002811097982,1.095868047199e-05,-1.09287086954e-05,-0.0002810912492707,271.45942229,61.19212619,269.66819032,61.15787219,269.76137018,60.29290245,271.50449226,60.32597741,2021-06-30 00:00:00+00,1
504,278.18336592,60.6682868,0,826,5,3,18,1,zg,1575389981815,1575,157538998,1,object,o,2021-04-25 09:21:35.199+00,2459329.8899884,30,20210425389988,1.98406994,1.24899995,0.954154015,0,19.9428005,1536.5,1540.5,278.1833933028,60.66830738522,-0.0002804404647658,-2.221848762521e-05,2.232283347401e-05,-0.0002804264930175,279.14480535,61.06245839,277.36237076,61.13190987,277.24598714,60.26755406,278.98118105,60.19981763,2021-06-30 00:00:00+00,1
505,279.93816264,60.58820451,0,826,5,4,19,1,zg,1575389981915,1575,157538998,1,object,o,2021-04-25 09:21:35.199+00,2459329.8899884,30,20210425389988,1.98854005,1.24899995,0.954154015,0,19.9267998,1536.5,1540.5,279.9381645919,60.58822165767,-0.0002797242050983,-2.982571125448e-05,2.982948160267e-05,-0.0002796956480387,280.9182249,60.96957211,279.14481511,61.06248104,278.98119439,60.19982494,280.7079959,60.10971159,2021-06-30 00:00:00+00,1
506,276.24164626,61.59386968,0,826,6,1,20,1,zg,1575389982015,1575,157538998,1,object,o,2021-04-25 09:21:35.199+00,2459329.8899884,30,20210425389988,1.99779999,1.24899995,0.954154015,0,19.9174995,1536.5,1540.5,276.2415587329,61.59384570451,-0.0002809804023641,-1.379759232038e-05,1.38812322274e-05,-0.0002809795218457,277.20621489,62.00170591,275.36650892,62.04504949,275.30187046,61.1791804,277.0914749,61.13720637,2021-06-30 00:00:00+00,1
507,266.63135339,61.48173255,0,826,8,2,29,1,zg,1575389982915,1575,157538998,1,object,o,2021-04-25 09:21:35.199+00,2459329.8899884,30,20210425389988,1.96422994,1.24899995,0.954154015,0,20.0007992,1536.5,1540.5,266.6313691452,61.4817060637,-0.0002798471363272,2.809095844313e-05,-2.814618262874e-05,-0.0002798442176355,267.4536119,61.95339804,265.6284414,61.86549211,265.83388926,61.00520336,267.61021577,61.09048018,2021-06-30 00:00:00+00,1
508,268.43695769,61.55637722,0,826,8,1,28,1,zg,1575389982815,1575,157538998,1,object,o,2021-04-25 09:21:35.199+00,2459329.8899884,30,20210425389988,1.98346996,1.24899995,0.954154015,0,20.0242004,1536.5,1540.5,268.4368949637,61.55634036106,-0.0002805593955118,2.038261557556e-05,-2.036887058294e-05,-0.0002805528336307,269.28819803,62.01686591,267.45362258,61.95345087,267.61022425,61.09045098,269.39512709,61.15226444,2021-06-30 00:00:00+00,1
509,266.80761705,60.61970529,0,826,8,3,30,1,zg,1575389983015,1575,157538998,1,object,o,2021-04-25 09:21:35.199+00,2459329.8899884,30,20210425389988,1.92375004,1.24899995,0.954154015,0,20.0330009,1536.5,1540.5,266.8076208059,60.61971884507,-0.0002799293900667,2.736553056396e-05,-2.732928302165e-05,-0.0002798848182521,267.61022387,61.09049313,265.8338971,61.00520091,266.02870445,60.14463521,267.75828464,60.22725669,2021-06-30 00:00:00+00,1
510,270.44526884,62.65992077,0,826,11,3,42,1,zg,1575389984215,1575,157538998,1,object,o,2021-04-25 09:21:35.199+00,2459329.8899884,30,20210425389988,1.99039996,1.24899995,0.954154015,0,19.9582996,1536.5,1540.5,270.4453662572,62.65994399703,-0.0002811032480641,1.141399978607e-05,-1.134579452065e-05,-0.0002810867724254,271.3612303,63.10738195,269.45321359,63.07186893,269.55715521,62.20693756,271.41008082,62.24122517,2021-06-30 00:00:00+00,1
511,278.51395922,62.57377598,0,826,9,3,34,1,zg,1575389983415,1575,157538998,1,object,o,2021-04-25 09:21:35.199+00,2459329.8899884,30,20210425389988,1.96722996,1.24899995,0.954154015,0,19.9158993,1536.5,1540.5,278.513990534,62.57377954633,-0.0002803006384016,-2.364001117337e-05,2.36938995516e-05,-0.0002803044771736,279.54178447,62.96540421,277.64493134,63.03910732,277.51377897,62.17499608,279.3564112,62.10324501,2021-06-30 00:00:00+00,1
512,278.89312745,64.48181678,0,826,13,3,50,1,zg,1575389985015,1575,157538998,1,object,o,2021-04-25 09:21:35.199+00,2459329.8899884,30,20210425389988,1.99542999,1.24899995,0.954154015,0,19.9120007,1536.5,1540.5,278.8931255187,64.48182433262,-0.0002801030223454,-2.578180646328e-05,2.579877250784e-05,-0.0002800996990419,280.00016704,64.86951121,277.97116588,64.94995173,277.81786053,64.08623815,279.78422173,64.00825375,2021-06-30 00:00:00+00,1
513,267.0029243,59.57969899,0,826,4,2,13,1,zg,1575389981315,1575,157538998,1,object,o,2021-04-25 09:21:35.199+00,2459329.8899884,30,20210425389988,1.97467005,1.24899995,0.954154015,0,19.9841003,1536.5,1540.5,267.0029476979,59.57967459878,-0.0002800747676922,2.553419942618e-05,-2.56523519115e-05,-0.0002800784276329,267.78595618,60.04802219,266.06510536,59.96804821,266.24158638,59.10677354,267.91955974,59.18440343,2021-06-30 00:00:00+00,1
514,266.42000007,62.52634832,0,826,12,3,46,1,zg,1575389984615,1575,157538998,1,object,o,2021-04-25 09:21:35.199+00,2459329.8899884,30,20210425389988,1.97951996,1.24899995,0.954154015,0,20.0310993,1536.5,1540.5,266.4200893247,62.52636632488,-0.0002797895140325,2.932359825751e-05,-2.926072223521e-05,-0.0002797215223916,267.26722175,62.99968988,265.3772233,62.90826737,265.59967954,62.04833259,267.43617138,62.13689134,2021-06-30 00:00:00+00,1
515,276.35548935,62.64403954,0,826,10,4,39,1,zg,1575389983915,1575,157538998,1,object,o,2021-04-25 09:21:35.199+00,2459329.8899884,30,20210425389988,1.92598999,1.24899995,0.954154015,0,19.9640999,1536.5,1540.5,276.3554149582,62.64405633964,-0.000280969123236,-1.44357821528e-05,1.439786342864e-05,-0.0002809513708372,277.35675382,63.05113304,275.45070768,63.09594711,275.38146912,62.23006542,277.23246704,62.18673854,2021-06-30 00:00:00+00,1
516,274.51760252,63.54197454,0,826,10,2,37,1,zg,1575389983715,1575,157538998,1,object,o,2021-04-25 09:21:35.199+00,2459329.8899884,30,20210425389988,1.97060001,1.24899995,0.954154015,0,19.9906006,1536.5,1540.5,274.5176394141,63.54197175126,-0.0002812619151834,-6.438432052721e-06,6.390182361868e-06,-0.0002812647244309,275.52436284,63.9618288,273.5556582,63.98153024,273.54042017,63.11520975,275.45070035,63.09596556,2021-06-30 00:00:00+00,1
517,274.4745982,62.67561418,0,826,10,3,38,1,zg,1575389983815,1575,157538998,1,object,o,2021-04-25 09:21:35.199+00,2459329.8899884,30,20210425389988,1.95797002,1.24899995,0.954154015,0,19.9440994,1536.5,1540.5,274.4746989643,62.67562478509,-0.0002812662749426,-6.1686241561e-06,6.233613547071e-06,-0.0002812590184903,275.45069517,63.09595769,273.54041134,63.11521864,273.5266017,62.24893613,275.38144192,62.23005382,2021-06-30 00:00:00+00,1
518,267.15414088,58.71689556,0,826,4,3,14,1,zg,1575389981415,1575,157538998,1,object,o,2021-04-25 09:21:35.199+00,2459329.8899884,30,20210425389988,1.96613002,1.24899995,0.954154015,0,19.9283009,1536.5,1540.5,267.1541610766,58.71694059803,-0.0002801305669616,2.483866750727e-05,-2.487469041824e-05,-0.0002801617145981,267.91956703,59.18439839,266.24161084,59.10681511,266.40947196,58.24516575,268.04628122,58.32063126,2021-06-30 00:00:00+00,1
519,280.13043001,61.44959306,0,826,5,1,16,1,zg,1575389981615,1575,157538998,1,object,o,2021-04-25 09:21:35.199+00,2459329.8899884,30,20210425389988,1.99407005,1.24899995,0.954154015,0,19.9263,1536.5,1540.5,280.1304185951,61.44956392785,-0.000279646384776,-3.062518633105e-05,3.071691521813e-05,-0.0002796151685458,281.14004977,61.82915064,279.31801297,61.92491684,279.14482434,61.06247113,280.91821518,60.96959371,2021-06-30 00:00:00+00,1
520,280.37879476,62.48868152,0,826,9,4,35,1,zg,1575389983515,1575,157538998,1,object,o,2021-04-25 09:21:35.199+00,2459329.8899884,30,20210425389988,1.99231994,1.24899995,0.954154015,0,19.8829002,1536.5,1540.5,280.3788040636,62.48869309624,-0.0002795265320973,-3.180235177513e-05,3.178142251289e-05,-0.0002794889220096,281.42762621,62.86645039,279.54175861,62.9653959,279.3564076,62.10326838,281.18907255,62.00737006,2021-06-30 00:00:00+00,1
521,268.56499699,60.69221567,0,826,8,4,31,1,zg,1575389983115,1575,157538998,1,object,o,2021-04-25 09:21:35.199+00,2459329.8899884,30,20210425389988,1.98214996,1.24899995,0.954154015,0,20.0235996,1536.5,1540.5,268.5649455411,60.69224354194,-0.0002806063282847,1.97346643532e-05,-1.983128023707e-05,-0.0002805751893881,269.39511111,61.15222559,267.6102083,61.0904745,267.75825741,60.22723496,269.49566326,60.28746722,2021-06-30 00:00:00+00,1
522,276.45521472,63.50941514,0,826,10,1,36,1,zg,1575389983615,1575,157538998,1,object,o,2021-04-25 09:21:35.199+00,2459329.8899884,30,20210425389988,1.96476996,1.24899995,0.954154015,0,19.9561996,1536.5,1540.5,276.4551671175,63.50942253596,-0.0002809260880937,-1.481461270842e-05,1.485819928968e-05,-0.000280935425022,277.48821969,63.91538129,275.5244008,63.96183138,275.45070048,63.09595932,277.35678882,63.05113624,2021-06-30 00:00:00+00,1
523,274.75206492,52.41296344,0,798,4,2,13,1,zg,1575393471315,1575,157539347,1,object,o,2021-04-25 09:26:36.079+00,2459329.8934722,30,20210425393461,1.95825005,1.23699999,0.954331994,0,19.9715996,1536.5,1540.5,274.7521244699,52.41291247778,-0.0002805834995762,1.937255344292e-05,-1.948400904008e-05,-0.0002805737552304,275.4167462,52.87304011,273.98988181,52.81242231,274.10125375,51.94918675,275.50080289,52.00832363,2021-06-30 00:00:00+00,1
524,274.62943906,53.45488811,0,798,8,3,30,1,zg,1575393473015,1575,157539347,1,object,o,2021-04-25 09:26:36.079+00,2459329.8934722,30,20210425393461,1.92928004,1.23699999,0.954331994,0,19.9916,1536.5,1540.5,274.6294667134,53.45490639833,-0.0002804940393883,2.083797260781e-05,-2.079444252132e-05,-0.0002804505788752,275.30667369,53.9170063,273.84472571,53.85217207,273.96728015,52.98936093,275.39961055,53.05251272,2021-06-30 00:00:00+00,1
525,274.51940977,54.31868919,0,798,8,2,29,1,zg,1575393472915,1575,157539347,1,object,o,2021-04-25 09:26:36.079+00,2459329.8934722,30,20210425393461,1.98992002,1.23699999,0.954331994,0,19.9848003,1536.5,1540.5,274.5194474021,54.31868960307,-0.0002804417643756,2.127002368323e-05,-2.135992211647e-05,-0.0002804374108824,275.20961166,54.78136206,273.71722247,54.71482334,273.84471488,53.85217424,275.30667092,53.91699754,2021-06-30 00:00:00+00,1
526,274.84792513,51.54869649,0,798,4,3,14,1,zg,1575393471415,1575,157539347,1,object,o,2021-04-25 09:26:36.079+00,2459329.8934722,30,20210425393461,1.97001004,1.23699999,0.954331994,0,19.9251003,1536.5,1540.5,274.8479407296,51.54869370779,-0.0002805927625881,1.897845136434e-05,-1.900675486332e-05,-0.0002806235047949,275.50079893,52.00833949,274.1012554,51.94916952,274.20848291,51.08571034,275.5814265,51.143497,2021-06-30 00:00:00+00,1
527,263.82853079,57.24560343,0,796,13,4,51,1,zg,1575394435115,1575,157539443,1,object,o,2021-04-25 09:27:59.77+00,2459329.8944329,30,20210425394398,1.99283004,1.10800004,0.954383016,0,20.0890007,1536.5,1540.5,263.8285001886,57.24560473278,-0.0002800939708109,-2.578054872424e-05,2.568711864883e-05,-0.0002800591399714,264.70624767,57.6344789,263.09734839,57.71429858,262.9691613,56.85078259,264.54099209,56.77311951,2021-06-30 00:00:00+00,1
528,260.46732465,58.23134507,0,796,14,1,52,1,zg,1575394435215,1575,157539443,1,object,o,2021-04-25 09:27:59.77+00,2459329.8944329,30,20210425394398,1.88302004,1.10800004,0.954383016,0,20.0855999,1536.5,1540.5,260.4673176244,58.23135086395,-0.0002809915768032,-1.258230869134e-05,1.257293525354e-05,-0.0002810631011616,261.33372058,58.64190027,259.67435547,58.68106979,259.62043757,57.8149141,261.24027652,57.77691949,2021-06-30 00:00:00+00,1
529,255.36162915,57.3790501,0,796,15,3,58,1,zg,1575394435815,1575,157539443,1,object,o,2021-04-25 09:27:59.77+00,2459329.8944329,30,20210425394398,1.93676996,1.10800004,0.954383016,0,20.0851994,1536.5,1540.5,255.3616608845,57.37908282345,-0.0002811302357285,9.799816283829e-06,-9.716269752051002e-06,-0.0002811358193907,256.1443114,57.82468453,254.52320011,57.79436086,254.59818576,56.92905907,256.18123589,56.95842774,2021-06-30 00:00:00+00,1
530,255.46719508,55.4688053,0,796,11,3,42,1,zg,1575394434215,1575,157539443,1,object,o,2021-04-25 09:27:59.77+00,2459329.8944329,30,20210425394398,1.94927001,1.10800004,0.954383016,0,20.0223999,1536.5,1540.5,255.4672589433,55.46884819548,-0.0002811976943708,8.623337660497e-06,-8.558194098909998e-06,-0.0002811803777819,256.2144146,55.91277117,254.67359282,55.88613784,254.73711791,55.02062451,256.24420218,55.0464783,2021-06-30 00:00:00+00,1
531,260.06944783,52.49384705,0,796,2,1,4,1,zg,1575394430415,1575,157539443,1,object,o,2021-04-25 09:27:59.77+00,2459329.8944329,30,20210425394398,1.96206999,1.10800004,0.954383016,0,20.0751991,1536.5,1540.5,260.0694051936,52.49379481345,-0.0002811039423887,-9.845537825838e-06,9.928334245733e-06,-0.0002811356237819,260.81041925,52.90905227,259.37819221,52.93997325,259.34213285,52.07382476,260.74663577,52.04367958,2021-06-30 00:00:00+00,1
532,260.39531653,57.36567183,0,796,14,4,55,1,zg,1575394435515,1575,157539443,1,object,o,2021-04-25 09:27:59.77+00,2459329.8944329,30,20210425394398,1.85135996,1.10800004,0.954383016,0,20.2115002,1536.5,1540.5,260.3952373156,57.36569596911,-0.000281013824692,-1.228822957395e-05,1.220733323395e-05,-0.000281001345709,261.24030896,57.77695999,259.62042581,57.81493038,259.56916516,56.94907783,261.1509638,56.9121207,2021-06-30 00:00:00+00,1
533,258.67679138,53.56260944,0,796,6,3,22,1,zg,1575394432215,1575,157539443,1,object,o,2021-04-25 09:27:59.77+00,2459329.8944329,30,20210425394398,1.93010998,1.10800004,0.954383016,0,20.0226994,1536.5,1540.5,258.6768274786,53.56265612468,-0.0002812677475854,-4.42262195088e-06,4.506424451683e-06,-0.0002812837517545,259.42339321,53.98661587,257.95359667,54.00054351,257.9455606,53.13426669,259.38525628,53.12047974,2021-06-30 00:00:00+00,1
534,261.8023757,53.49491893,0,796,5,3,18,1,zg,1575394431815,1575,157539443,1,object,o,2021-04-25 09:27:59.77+00,2459329.8944329,30,20210425394398,1.87285995,1.10800004,0.954383016,0,20.0907001,1536.5,1540.5,261.8024073456,53.49494143303,-0.0002807996644554,-1.695753786517e-05,1.705895708676e-05,-0.0002807856158959,262.57893088,53.89868649,261.11400044,53.95151527,261.04109819,53.08636361,262.47620209,53.03451952,2021-06-30 00:00:00+00,1
535,255.41949473,56.33488799,0,796,11,2,41,1,zg,1575394434115,1575,157539443,1,object,o,2021-04-25 09:27:59.77+00,2459329.8944329,30,20210425394398,1.96691,1.10800004,0.954383016,0,20.0699997,1536.5,1540.5,255.419542461,56.33485356965,-0.0002811713762311,8.796904353989e-06,-8.813468408769e-06,-0.00028115472704,256.18308087,56.77899338,254.60751068,56.75155304,254.67357441,55.88614295,256.21439889,55.91275019,2021-06-30 00:00:00+00,1
536,256.97868175,56.35215453,0,796,11,1,40,1,zg,1575394434015,1575,157539443,1,object,o,2021-04-25 09:27:59.77+00,2459329.8944329,30,20210425394398,1.94886005,1.10800004,0.954383016,0,20.0545998,1536.5,1540.5,256.978629238,56.35212159562,-0.0002812992593991,2.503336268862e-06,-2.43212323184e-06,-0.0002812924831429,257.76020784,56.78646441,256.18307137,56.77902059,256.21438388,55.91276775,257.75648441,55.92024553,2021-06-30 00:00:00+00,1
537,260.18535568,54.40587223,0,796,6,1,20,1,zg,1575394432015,1575,157539443,1,object,o,2021-04-25 09:27:59.77+00,2459329.8944329,30,20210425394398,1.89442003,1.10800004,0.954383016,0,20.0533009,1536.5,1540.5,260.1853582184,54.40583617142,-0.0002811182305918,-1.04567251046e-05,1.05357722636e-05,-0.0002811118281738,260.96253442,54.8199716,259.46334797,54.85274441,259.4234136,53.98658773,260.89167827,53.95477238,2021-06-30 00:00:00+00,1
538,256.99203508,55.48566495,0,796,11,4,43,1,zg,1575394434315,1575,157539443,1,object,o,2021-04-25 09:27:59.77+00,2459329.8944329,30,20210425394398,1.94107997,1.10800004,0.954383016,0,20.0279999,1536.5,1540.5,256.9919554681,55.4856974383,-0.0002813136916549,2.362925878704e-06,-2.38776223329e-06,-0.000281310846104,257.75647069,55.92025365,256.21436174,55.91279901,256.24417644,55.0464912,257.7525224,55.05396756,2021-06-30 00:00:00+00,1
539,255.56090859,53.55332545,0,796,7,3,26,1,zg,1575394432615,1575,157539443,1,object,o,2021-04-25 09:27:59.77+00,2459329.8944329,30,20210425394398,1.97317004,1.10800004,0.954383016,0,20.0361996,1536.5,1540.5,255.5609615259,53.55336134721,-0.0002811885767154,8.485607429416e-06,-8.448362283322e-06,-0.0002811767689615,256.2736852,53.99726971,254.80457174,53.97101668,254.86346404,53.10554219,256.30240532,53.13101383,2021-06-30 00:00:00+00,1
540,253.80653422,54.37824354,0,796,8,1,28,1,zg,1575394432815,1575,157539443,1,object,o,2021-04-25 09:27:59.77+00,2459329.8944329,30,20210425394398,1.99628997,1.10800004,0.954383016,0,20.0258007,1536.5,1540.5,253.806469749,54.37824990802,-0.0002808483360878,1.557513172923e-05,-1.556520068052e-05,-0.0002808651248076,254.51366465,54.83236444,253.01689125,54.7842449,253.11449557,53.91984327,254.58055918,53.96708815,2021-06-30 00:00:00+00,1
541,260.25525207,55.45660946,0,796,10,4,39,1,zg,1575394433915,1575,157539443,1,object,o,2021-04-25 09:27:59.77+00,2459329.8944329,30,20210425394398,1.87276006,1.10800004,0.954383016,0,20.0737991,1536.5,1540.5,260.255219474,55.45662670008,-0.0002811176050601,-1.081474545107e-05,1.076308295463e-05,-0.0002811054391389,261.05450833,55.87036867,259.51465286,55.90393981,259.47263405,55.03780381,260.97879106,55.00519225,2021-06-30 00:00:00+00,1
542,260.31544952,56.32248497,0,796,10,1,36,1,zg,1575394433615,1575,157539443,1,object,o,2021-04-25 09:27:59.77+00,2459329.8944329,30,20210425394398,1.91969001,1.10800004,0.954383016,0,20.1301003,1536.5,1540.5,260.3153615298,56.32248824548,-0.0002810935061518,-1.103265965785e-05,1.108390631681e-05,-0.0002811014995029,261.13331195,56.73551898,259.5587319,56.77005081,259.51462491,55.90397845,261.05451347,55.87039675,2021-06-30 00:00:00+00,1
543,258.79302603,57.39312599,0,796,14,3,54,1,zg,1575394435415,1575,157539443,1,object,o,2021-04-25 09:27:59.77+00,2459329.8944329,30,20210425394398,1.83274996,1.10800004,0.954383016,0,20.1091995,1536.5,1540.5,258.7930693021,57.39314630552,-0.0002812048458718,-5.611189710025e-06,5.677373185804e-06,-0.0002812098030104,259.62040418,57.81494347,257.99814351,57.83251039,257.98512096,56.9663862,259.5691381,56.94907062,2021-06-30 00:00:00+00,1
544,256.94640538,58.2654028,0,796,15,1,56,1,zg,1575394435615,1575,157539443,1,object,o,2021-04-25 09:27:59.77+00,2459329.8944329,30,20210425394398,1.98882997,1.10800004,0.954383016,0,20.0702991,1536.5,1540.5,256.9463539155,58.26540663413,-0.0002812590755641,3.278333598004e-06,-3.211706645258e-06,-0.000281329326584,257.76802748,58.70083375,256.10547152,58.69098458,256.14432078,57.82462767,257.76720486,57.83446617,2021-06-30 00:00:00+00,1
545,258.7005052,54.42901904,0,796,6,2,21,1,zg,1575394432115,1575,157539443,1,object,o,2021-04-25 09:27:59.77+00,2459329.8944329,30,20210425394398,1.92016006,1.10800004,0.954383016,0,20.0163994,1536.5,1540.5,258.7005609583,54.42900662624,-0.0002812764263327,-4.552672133496e-06,4.533560890593e-06,-0.0002812766527046,259.46331664,54.85274719,257.96235435,54.86671125,257.95355464,54.00051908,259.42340951,53.98662275,2021-06-30 00:00:00+00,1
546,260.02043835,51.62785938,0,796,2,4,7,1,zg,1575394430715,1575,157539443,1,object,o,2021-04-25 09:27:59.77+00,2459329.8944329,30,20210425394398,1.94485998,1.10800004,0.954383016,0,20.0662003,1536.5,1540.5,260.0203841825,51.62786770443,-0.0002810909640486,-9.692689677262e-06,9.704550947805e-06,-0.0002811460599925,260.74664923,52.04368454,259.34211049,52.07378773,259.30754675,51.20761445,260.68501822,51.17833827,2021-06-30 00:00:00+00,1
547,258.73104568,55.48030905,0,796,10,3,38,1,zg,1575394433815,1575,157539443,1,object,o,2021-04-25 09:27:59.77+00,2459329.8944329,30,20210425394398,1.88469994,1.10800004,0.954383016,0,20.0610008,1536.5,1540.5,258.7311344429,55.48035803293,-0.0002812903476016,-4.602593274326e-06,4.666821095941e-06,-0.0002812821340311,259.51462281,55.9038983,257.97289469,55.91830833,257.96464314,55.05204284,259.47262599,55.03782618,2021-06-30 00:00:00+00,1
